CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions
CAMP00263,Email Blast,2024-08-31,2024-09-18,Influencer,15640.85,3529,572,145005.16,14024,168288
CAMP00264,Influencer Boost,2024-05-28,2024-06-19,Event,11831.78,575,165,29041.29,3017,48272
CAMP00265,Festive Ads,2024-04-01,2024-04-25,Email,8133.65,2222,214,28554.78,3726,48438
CAMP00266,Product Launch,2024-05-07,2024-05-31,Email,18194.77,3077,100,13840.88,8191,139247
CAMP00267,Winter Sale,2024-11-05,2024-11-23,Email,15280.68,4785,992,93129.4,11979,131769
CAMP00268,Summer Sale,2024-09-17,2024-09-30,Email,6943.89,2177,240,19644.16,5868,82152
CAMP00269,Summer Sale,2024-06-16,2024-07-15,Influencer,2729.5,4270,1170,291278.82,9504,190080
CAMP00270,Email Blast,2024-05-27,2024-06-14,Social Media,7156.93,3488,301,46111.04,6622,66220
CAMP00271,Influencer Boost,2024-11-12,2024-11-28,Influencer,7507.98,1630,13,2071.42,3728,37280
CAMP00272,Festive Ads,2024-09-13,2024-10-09,Event,6934.28,1983,438,115896.49,1598,15980
CAMP00273,Winter Sale,2024-08-26,2024-09-13,Social Media,12156.95,2049,114,13039.94,8912,44560
CAMP00274,Festive Ads,2024-11-10,2024-11-24,Event,5104.36,411,27,4438.67,10520,105200
CAMP00275,Email Blast,2024-07-06,2024-07-11,Social Media,15599.7,4558,1110,156985.67,13788,96516
CAMP00276,Email Blast,2024-07-09,2024-07-22,Influencer,11241.29,1223,154,24061.97,2709,37926
CAMP00277,Festive Ads,2024-07-29,2024-08-03,Social Media,5639.37,3558,487,82222.92,6809,102135
CAMP00278,Influencer Boost,2024-01-08,2024-02-07,Email,17755.88,1241,19,3486.33,13811,110488
CAMP00279,Brand Awareness,2024-12-14,2025-01-04,Influencer,17328.88,4212,829,220232.62,1187,5935
CAMP00280,Festive Ads,2024-10-27,2024-11-16,Influencer,16383.95,1043,146,12021.27,19953,179577
CAMP00281,Influencer Boost,2024-01-27,2024-02-12,Influencer,13743.4,1874,232,66575.86,14590,72950
CAMP00282,Festive Ads,2024-02-18,2024-03-09,Event,19854.39,2724,498,88607.77,2125,10625
CAMP00283,Email Blast,2024-01-05,2024-02-03,Event,18307.25,3733,55,8380.44,8477,127155
CAMP00284,Influencer Boost,2024-05-12,2024-05-30,Influencer,10663.38,4161,770,192884.69,7646,53522
CAMP00285,Influencer Boost,2024-12-17,2025-01-05,Email,2098.04,672,77,22623.53,4903,93157
CAMP00286,Brand Awareness,2024-03-26,2024-04-06,Email,8218.04,204,57,14160.74,3330,23310
CAMP00287,Product Launch,2024-03-30,2024-04-06,Event,9831.52,3592,360,65293.15,17688,176880
CAMP00288,Influencer Boost,2024-06-13,2024-07-01,Social Media,13566.7,2501,236,16935.44,19307,386140
CAMP00289,Summer Sale,2024-11-09,2024-11-17,Influencer,11950.21,1791,363,26940.42,2798,30778
CAMP00290,Product Launch,2024-09-15,2024-09-28,Influencer,16852.18,3185,921,216213.98,7420,37100
CAMP00291,Festive Ads,2024-03-01,2024-03-09,Social Media,3820.59,1075,19,2876.74,12309,147708
CAMP00292,Product Launch,2024-11-17,2024-11-27,Email,19076.84,3184,419,23803.41,3294,29646
CAMP00293,Influencer Boost,2024-01-12,2024-02-11,Influencer,11807.49,3417,772,128833.48,16506,264096
CAMP00294,Email Blast,2024-02-29,2024-03-08,Email,9144.13,3412,977,189548.93,2720,24480
CAMP00295,Brand Awareness,2024-12-14,2024-12-19,Social Media,6339.4,2524,507,52974.85,17515,175150
CAMP00296,Influencer Boost,2024-07-02,2024-07-30,Event,12021.16,339,89,10237.69,15574,155740
CAMP00297,Festive Ads,2024-03-02,2024-03-23,Event,6734.66,187,48,7885.03,14943,134487
CAMP00298,Email Blast,2024-03-25,2024-04-03,Event,10211.17,2761,187,38281.39,10834,205846
CAMP00299,Influencer Boost,2024-07-04,2024-07-31,Event,11136.55,1861,140,37143.5,12861,218637
CAMP00300,Product Launch,2024-09-09,2024-10-01,Email,4075.03,674,92,7471.01,210,4200
CAMP00301,Influencer Boost,2024-01-22,2024-02-20,Social Media,1658.25,1712,436,71172.92,19173,364287
CAMP00302,Influencer Boost,2024-12-24,2025-01-12,Event,1380.34,299,85,21076.63,18598,297568
CAMP00303,Festive Ads,2024-01-08,2024-01-27,Email,8876.7,2904,418,51787.34,17145,154305
CAMP00304,Influencer Boost,2024-10-17,2024-11-07,Event,9039.21,4132,582,90232.32,18742,93710
CAMP00305,Influencer Boost,2024-07-12,2024-08-02,Influencer,11554.49,768,139,14007.25,3764,52696
CAMP00306,Winter Sale,2024-01-21,2024-01-30,Event,19916.84,4873,285,73634.81,18643,223716
CAMP00307,Winter Sale,2024-03-13,2024-03-30,Email,14141.84,3196,869,51894.92,19221,134547
CAMP00308,Influencer Boost,2024-08-23,2024-09-21,Influencer,4590.19,2854,162,44285.98,9038,81342
CAMP00309,Brand Awareness,2024-04-06,2024-04-22,Influencer,16690.14,4301,416,41799.55,344,6880
CAMP00310,Festive Ads,2024-04-09,2024-04-29,Social Media,7680.38,797,181,25806.94,13746,123714
CAMP00311,Winter Sale,2024-10-24,2024-11-02,Social Media,1796.58,3312,557,57173.6,11589,139068
CAMP00312,Influencer Boost,2024-11-23,2024-11-28,Email,4417.87,1990,526,109026.55,12902,180628
CAMP00313,Influencer Boost,2024-05-30,2024-06-12,Email,1012.58,3356,588,122140.99,3988,23928
CAMP00314,Brand Awareness,2024-05-19,2024-06-09,Influencer,6877.41,1005,96,27475.13,14602,116816
CAMP00315,Influencer Boost,2024-07-02,2024-07-20,Event,3005.8,831,27,7554.87,9116,100276
CAMP00316,Email Blast,2024-12-13,2024-12-25,Social Media,3814.56,1660,50,8260.38,2127,36159
CAMP00317,Summer Sale,2024-02-04,2024-02-16,Social Media,3376.93,1305,24,6372.22,18669,317373
CAMP00318,Product Launch,2024-05-04,2024-05-24,Influencer,17405.53,784,114,29001.7,4727,33089
CAMP00319,Email Blast,2024-02-10,2024-03-01,Email,17408.17,2415,514,132007.44,19801,178209
CAMP00320,Winter Sale,2024-11-08,2024-11-24,Event,6853.7,4405,1151,301940.16,18432,202752
CAMP00321,Summer Sale,2024-08-24,2024-09-11,Event,8228.17,2668,243,45424.11,19290,135030
CAMP00322,Product Launch,2024-11-28,2024-12-21,Influencer,15728.19,1057,66,18107.74,7698,84678
CAMP00323,Summer Sale,2024-01-19,2024-02-10,Influencer,8322.66,3551,935,115277.27,19212,307392
CAMP00324,Influencer Boost,2024-12-02,2024-12-09,Influencer,14273.83,3499,527,60979.5,4980,89640
CAMP00325,Festive Ads,2024-07-13,2024-08-02,Email,16213.14,2936,223,32237.01,15161,257737
CAMP00326,Product Launch,2024-10-02,2024-10-18,Event,16682.6,3505,821,223593.97,15940,111580
CAMP00327,Festive Ads,2024-04-12,2024-04-21,Influencer,4880.07,2421,252,45229.56,18000,90000
CAMP00328,Product Launch,2024-05-18,2024-05-23,Influencer,19032.42,4756,1181,244752.54,17809,302753
CAMP00329,Brand Awareness,2024-04-23,2024-05-20,Influencer,17248.4,619,177,22964.82,9409,169362
CAMP00330,Brand Awareness,2024-03-11,2024-04-06,Email,15145.77,2366,500,31525.2,17401,243614
CAMP00331,Winter Sale,2024-12-21,2025-01-10,Event,10919.89,4546,434,75327.84,14182,241094
CAMP00332,Brand Awareness,2024-11-18,2024-12-15,Social Media,3532.7,2507,272,48086.44,14780,192140
CAMP00333,Email Blast,2024-10-02,2024-10-14,Event,2521.84,53,7,1327.06,14527,130743
CAMP00334,Summer Sale,2024-08-14,2024-09-08,Event,17234.81,892,66,10585.72,19392,213312
CAMP00335,Festive Ads,2024-03-09,2024-03-22,Event,15649.58,4331,1267,213149.31,10423,93807
CAMP00336,Email Blast,2024-02-10,2024-03-08,Event,14642.04,4917,992,250504.36,19113,267582
CAMP00337,Product Launch,2024-08-09,2024-08-27,Influencer,16295.96,4021,767,217678.19,1981,27734
CAMP00338,Email Blast,2024-01-09,2024-01-25,Influencer,2650.57,1592,242,21596.0,1076,10760
CAMP00339,Product Launch,2024-06-02,2024-06-11,Email,6512.38,680,192,25273.78,10130,50650
CAMP00340,Festive Ads,2024-09-08,2024-09-27,Email,532.9,306,16,1490.53,13213,92491
CAMP00341,Email Blast,2024-11-19,2024-12-16,Social Media,18020.8,1248,191,41247.32,9642,67494
CAMP00342,Email Blast,2024-06-29,2024-07-25,Email,17292.63,327,56,12394.55,11626,162764
CAMP00343,Email Blast,2024-07-21,2024-07-30,Social Media,12020.48,214,57,4345.62,6112,67232
CAMP00344,Influencer Boost,2024-07-29,2024-08-08,Event,19853.24,2805,248,50282.86,5795,34770
CAMP00345,Email Blast,2024-08-21,2024-09-16,Social Media,2525.54,64,11,2259.26,11544,150072
CAMP00346,Festive Ads,2024-06-30,2024-07-12,Social Media,17695.05,156,30,3609.22,104,1976
CAMP00347,Brand Awareness,2024-01-14,2024-01-27,Influencer,16208.29,2780,53,6070.74,4312,34496
CAMP00348,Festive Ads,2024-09-15,2024-10-03,Influencer,10906.23,4236,662,82742.9,17784,337896
CAMP00349,Influencer Boost,2024-07-02,2024-07-29,Event,14887.25,2498,376,82835.01,13735,123615
CAMP00350,Product Launch,2024-05-05,2024-05-24,Influencer,15984.71,4529,247,19098.05,7526,37630
CAMP00351,Email Blast,2024-09-28,2024-10-19,Email,5758.62,3524,640,58170.47,3491,52365
CAMP00352,Influencer Boost,2024-09-13,2024-10-13,Social Media,19829.99,1198,204,44993.12,11173,67038
CAMP00353,Summer Sale,2024-06-29,2024-07-21,Email,3873.72,1022,129,18125.14,16466,148194
CAMP00354,Summer Sale,2024-12-22,2024-12-31,Event,8480.7,3900,1116,196347.33,1896,37920
CAMP00355,Brand Awareness,2024-09-28,2024-10-07,Email,1297.34,1588,474,47151.18,1419,28380
CAMP00356,Summer Sale,2024-10-02,2024-10-13,Influencer,6630.41,1621,422,122230.98,11262,135144
CAMP00357,Festive Ads,2024-01-14,2024-02-11,Email,16912.33,3211,466,80475.4,4017,20085
CAMP00358,Summer Sale,2024-04-01,2024-04-12,Event,19152.62,2249,301,88507.42,4625,78625
CAMP00359,Summer Sale,2024-09-01,2024-09-13,Influencer,4662.98,2544,381,113315.3,8434,67472
CAMP00360,Influencer Boost,2024-10-22,2024-11-09,Influencer,2530.34,4768,1178,201964.88,11814,224466
CAMP00361,Influencer Boost,2024-12-03,2025-01-02,Event,13921.72,2279,609,97593.08,11962,119620
CAMP00362,Brand Awareness,2024-11-10,2024-12-02,Email,1607.94,4572,715,154847.32,17838,160542
CAMP00363,Email Blast,2024-09-20,2024-10-16,Social Media,10509.43,3773,348,91931.11,11442,57210
CAMP00364,Brand Awareness,2024-07-16,2024-08-12,Influencer,14004.68,1773,215,16098.36,4615,32305
CAMP00365,Influencer Boost,2024-04-15,2024-05-07,Email,15252.76,3269,374,109904.94,688,6192
CAMP00366,Influencer Boost,2024-01-23,2024-02-03,Social Media,9939.34,3761,524,131696.3,17482,349640
CAMP00367,Summer Sale,2024-05-18,2024-06-13,Social Media,8541.42,3065,694,69223.06,11570,219830
CAMP00368,Influencer Boost,2024-07-14,2024-08-11,Event,2384.77,3114,457,111185.56,9938,109318
CAMP00369,Brand Awareness,2024-08-10,2024-08-23,Event,3564.41,2068,184,16981.32,10360,145040
CAMP00370,Festive Ads,2024-12-14,2024-12-22,Email,3673.6,3909,165,42507.46,4934,24670
CAMP00371,Brand Awareness,2024-06-02,2024-07-01,Social Media,10588.36,4400,933,91165.97,10131,131703
CAMP00372,Brand Awareness,2024-11-07,2024-11-22,Social Media,1364.34,4467,425,53883.68,3433,30897
CAMP00373,Winter Sale,2024-07-23,2024-08-16,Social Media,1367.43,4877,1077,216984.92,1361,23137
CAMP00374,Product Launch,2024-09-10,2024-09-29,Social Media,6727.99,4108,1082,291262.7,3986,23916
CAMP00375,Influencer Boost,2024-09-26,2024-10-01,Event,15702.13,2522,618,59522.39,5741,103338
CAMP00376,Email Blast,2024-08-22,2024-09-10,Event,15408.48,3564,985,205797.97,5090,35630
CAMP00377,Product Launch,2024-10-08,2024-10-17,Social Media,12308.07,811,67,8766.66,4064,52832
CAMP00378,Winter Sale,2024-07-25,2024-08-10,Influencer,4735.26,410,46,7608.13,5745,103410
CAMP00379,Influencer Boost,2024-12-11,2024-12-18,Influencer,1997.51,1900,190,23345.47,15447,278046
CAMP00380,Brand Awareness,2024-02-17,2024-03-03,Influencer,13615.96,4218,122,33705.15,4207,46277
CAMP00381,Summer Sale,2024-11-21,2024-12-13,Email,8301.1,4857,538,81852.88,11794,94352
CAMP00382,Product Launch,2024-09-03,2024-09-25,Event,11725.42,3809,46,3567.35,11351,181616
CAMP00383,Brand Awareness,2024-09-08,2024-09-16,Email,9631.38,3226,130,15927.3,12700,88900
CAMP00384,Email Blast,2024-05-30,2024-06-08,Social Media,12135.36,1738,89,15674.72,1979,37601
CAMP00385,Winter Sale,2024-01-10,2024-01-17,Influencer,2114.91,658,61,12398.93,2904,37752
CAMP00386,Winter Sale,2024-07-30,2024-08-28,Event,12574.85,2293,323,28543.04,7759,124144
CAMP00387,Summer Sale,2024-02-05,2024-02-20,Influencer,10168.06,4504,138,18870.7,9470,85230
CAMP00388,Summer Sale,2024-12-11,2025-01-07,Email,14492.83,4996,75,18275.51,16696,133568
CAMP00389,Festive Ads,2024-06-29,2024-07-27,Event,18314.94,4534,748,170040.62,8979,53874
CAMP00390,Winter Sale,2024-05-01,2024-05-27,Influencer,14911.4,2158,411,65003.53,6242,56178
CAMP00391,Email Blast,2024-08-13,2024-09-11,Event,4259.26,2664,11,1971.66,5008,55088
CAMP00392,Product Launch,2024-02-22,2024-03-10,Influencer,3402.52,1158,251,21238.91,3693,44316
CAMP00393,Winter Sale,2024-10-06,2024-10-29,Event,16571.76,3218,74,5881.97,6919,96866
CAMP00394,Winter Sale,2024-10-04,2024-10-13,Influencer,11847.22,4345,612,138555.1,2840,53960
CAMP00395,Influencer Boost,2024-08-23,2024-09-01,Social Media,11042.6,3167,109,7271.71,602,12040
CAMP00396,Influencer Boost,2024-12-15,2024-12-21,Event,9858.79,1115,144,12416.16,7084,99176
CAMP00397,Product Launch,2024-09-22,2024-09-27,Social Media,14977.05,3240,650,154736.55,13755,233835
CAMP00398,Winter Sale,2024-06-25,2024-07-18,Event,1125.04,519,147,43328.63,17470,349400
CAMP00399,Winter Sale,2024-10-25,2024-11-05,Email,8132.06,471,55,9880.28,3533,52995
CAMP00400,Email Blast,2024-12-02,2024-12-24,Event,9402.61,1160,122,10261.32,6430,51440
CAMP00401,Summer Sale,2024-05-18,2024-06-14,Email,13913.0,4868,699,131840.14,4887,58644
CAMP00402,Email Blast,2024-11-10,2024-12-09,Event,19146.48,574,78,21379.28,9031,81279
CAMP00403,Influencer Boost,2024-08-02,2024-08-07,Influencer,11464.46,1530,170,20007.53,11696,163744
CAMP00404,Festive Ads,2024-10-04,2024-10-21,Email,11083.5,4178,211,24947.6,15973,111811
CAMP00405,Email Blast,2024-10-21,2024-11-11,Social Media,18475.3,1946,410,54742.94,12070,181050
CAMP00406,Brand Awareness,2024-09-29,2024-10-06,Email,15964.95,1006,231,64632.21,18078,253092
CAMP00407,Brand Awareness,2024-01-23,2024-02-13,Influencer,10160.53,982,49,10853.58,18370,293920
CAMP00408,Festive Ads,2024-08-08,2024-08-16,Influencer,7043.69,476,29,3785.91,14456,231296
CAMP00409,Email Blast,2024-12-29,2025-01-26,Event,13602.0,4558,348,86809.01,8211,106743
CAMP00410,Influencer Boost,2024-12-25,2025-01-22,Influencer,6400.73,818,161,14534.65,10486,94374
CAMP00411,Brand Awareness,2024-05-06,2024-06-02,Social Media,17382.3,3167,358,90967.14,17196,223548
CAMP00412,Influencer Boost,2024-09-08,2024-09-15,Event,11973.27,4875,1306,175970.95,3490,34900
CAMP00413,Festive Ads,2024-09-18,2024-09-23,Event,14315.48,4530,1072,233877.88,1310,20960
CAMP00414,Influencer Boost,2024-02-13,2024-02-28,Social Media,7063.9,2345,233,21518.32,12992,207872
CAMP00415,Winter Sale,2024-01-07,2024-02-05,Influencer,4544.25,2029,465,116192.39,5810,92960
CAMP00416,Email Blast,2024-07-24,2024-08-17,Event,5793.8,2273,33,4220.37,15441,308820
CAMP00417,Influencer Boost,2024-02-04,2024-03-05,Social Media,1684.74,3553,1062,164065.56,9199,137985
CAMP00418,Product Launch,2024-09-23,2024-10-02,Social Media,19377.65,2114,494,116255.59,12595,176330
CAMP00419,Influencer Boost,2024-11-01,2024-11-29,Email,6266.9,3452,533,30850.99,1299,20784
CAMP00420,Festive Ads,2024-04-16,2024-05-16,Email,19263.9,3747,388,62372.98,7101,63909
CAMP00421,Brand Awareness,2024-10-01,2024-10-07,Email,3072.4,3977,512,63047.37,8659,129885
CAMP00422,Winter Sale,2024-05-06,2024-05-13,Event,12494.86,2438,658,92332.23,18486,295776
CAMP00423,Product Launch,2024-03-19,2024-04-10,Social Media,7071.22,1962,418,72543.16,6427,83551
CAMP00424,Email Blast,2024-11-08,2024-12-07,Event,11194.01,235,26,3246.25,19649,196490
CAMP00425,Winter Sale,2024-10-16,2024-11-08,Influencer,12822.03,2272,606,95130.09,10994,164910
CAMP00426,Summer Sale,2024-12-09,2024-12-19,Event,11279.07,982,273,48350.96,19633,314128
CAMP00427,Summer Sale,2024-11-26,2024-12-16,Social Media,7914.19,903,73,16981.89,3683,69977
CAMP00428,Winter Sale,2024-08-26,2024-09-16,Social Media,999.09,92,13,788.87,10042,160672
CAMP00429,Brand Awareness,2024-12-30,2025-01-21,Influencer,17903.16,667,78,16673.29,12544,100352
CAMP00430,Festive Ads,2024-01-26,2024-02-20,Event,13468.04,1185,294,85391.76,10194,142716
CAMP00431,Festive Ads,2024-09-09,2024-10-05,Social Media,8814.46,2841,533,82502.07,4126,33008
CAMP00432,Festive Ads,2024-06-06,2024-07-04,Email,2696.71,3466,816,184655.86,15745,236175
CAMP00433,Brand Awareness,2024-10-18,2024-11-17,Social Media,13113.47,1154,284,18500.74,10998,98982
CAMP00434,Brand Awareness,2024-10-29,2024-11-20,Event,11196.36,2585,691,162349.56,18463,240019
CAMP00435,Winter Sale,2024-10-18,2024-11-16,Influencer,14080.87,4517,97,12649.97,13284,265680
CAMP00436,Winter Sale,2024-01-28,2024-02-05,Influencer,10269.96,2089,425,84852.39,3458,69160
CAMP00437,Festive Ads,2024-04-01,2024-04-23,Email,18463.88,1763,338,45985.92,4693,61009
CAMP00438,Product Launch,2024-03-11,2024-03-25,Event,3447.8,1932,90,6585.74,19434,136038
CAMP00439,Festive Ads,2024-09-15,2024-10-08,Influencer,9083.65,364,61,3063.5,3425,37675
CAMP00440,Email Blast,2024-06-25,2024-07-06,Event,16906.47,4930,486,66335.51,19946,159568
CAMP00441,Email Blast,2024-12-23,2025-01-20,Influencer,2803.28,2992,363,56335.23,3300,56100
CAMP00442,Email Blast,2024-01-02,2024-01-26,Email,7331.47,2678,589,88411.44,651,10416
CAMP00443,Summer Sale,2024-11-24,2024-12-15,Social Media,12803.99,1021,112,31026.64,12325,135575
CAMP00444,Festive Ads,2024-12-06,2024-12-22,Influencer,13942.77,1404,48,7469.04,12834,64170
CAMP00445,Winter Sale,2024-12-29,2025-01-27,Social Media,12407.2,741,181,27450.37,4548,90960
CAMP00446,Winter Sale,2024-07-29,2024-08-25,Social Media,19537.39,95,21,5954.49,7703,154060
CAMP00447,Summer Sale,2024-03-12,2024-03-24,Social Media,9843.12,1168,296,83684.86,1368,24624
CAMP00448,Winter Sale,2024-11-30,2024-12-16,Influencer,2559.16,2455,445,103459.28,10440,135720
CAMP00449,Email Blast,2024-09-16,2024-10-01,Social Media,9462.65,3361,111,28864.75,16930,152370
CAMP00450,Brand Awareness,2024-07-12,2024-08-05,Email,9148.66,4929,431,99931.33,17829,106974
CAMP00451,Email Blast,2024-01-06,2024-01-30,Event,4458.89,2769,450,33368.18,16112,193344
CAMP00452,Brand Awareness,2024-05-30,2024-06-26,Event,11533.06,4217,405,42111.82,16427,131416
CAMP00453,Email Blast,2024-10-29,2024-11-10,Influencer,11300.09,1674,394,99193.91,4868,87624
CAMP00454,Summer Sale,2024-09-01,2024-09-24,Event,873.89,3780,273,63846.78,7942,111188
CAMP00455,Email Blast,2024-01-11,2024-01-29,Event,17400.53,1483,163,43587.97,4514,22570
CAMP00456,Influencer Boost,2024-12-09,2024-12-20,Event,7917.53,2959,642,103289.88,16865,118055
CAMP00457,Brand Awareness,2024-03-24,2024-03-31,Social Media,8440.74,1964,108,25910.68,12093,133023
CAMP00458,Summer Sale,2024-12-28,2025-01-19,Influencer,15482.89,3228,300,51267.44,8228,98736
CAMP00459,Winter Sale,2024-04-16,2024-05-08,Social Media,15890.94,2199,307,77199.06,16203,97218
CAMP00460,Festive Ads,2024-10-09,2024-11-03,Influencer,2186.77,4646,280,81314.66,5895,88425
CAMP00461,Winter Sale,2024-03-13,2024-03-22,Event,9301.38,2130,572,46312.78,16093,241395
CAMP00462,Summer Sale,2024-02-19,2024-02-24,Social Media,14889.53,1468,233,39017.12,19436,194360
CAMP00463,Product Launch,2024-07-23,2024-08-05,Influencer,19323.64,4038,159,30580.69,7382,44292
CAMP00464,Email Blast,2024-02-17,2024-03-11,Email,2605.65,2150,627,186848.88,1805,16245
CAMP00465,Product Launch,2024-08-07,2024-08-21,Event,16310.03,4014,536,116412.63,15729,298851
CAMP00466,Winter Sale,2024-09-04,2024-09-30,Social Media,8518.33,3114,454,102736.44,15407,246512
CAMP00467,Festive Ads,2024-03-27,2024-04-23,Influencer,6904.14,269,76,8376.16,5329,74606
CAMP00468,Product Launch,2024-07-18,2024-08-02,Event,5781.41,1640,246,51069.45,6979,118643
CAMP00469,Festive Ads,2024-09-02,2024-09-30,Social Media,9406.07,3460,230,33337.36,11296,225920
CAMP00470,Winter Sale,2024-08-24,2024-09-09,Event,18555.84,632,110,18717.96,13437,120933
CAMP00471,Email Blast,2024-10-16,2024-11-10,Social Media,4267.87,4782,497,130308.46,17182,257730
CAMP00472,Brand Awareness,2024-03-07,2024-03-20,Email,2422.28,3504,430,60185.23,6430,51440
CAMP00473,Winter Sale,2024-10-16,2024-10-24,Social Media,10414.49,2915,743,132880.17,6294,37764
CAMP00474,Product Launch,2024-07-17,2024-08-06,Event,13376.89,99,14,3332.33,16386,147474
CAMP00475,Festive Ads,2024-08-06,2024-08-11,Event,13908.39,3811,219,30656.17,17715,177150
CAMP00476,Product Launch,2024-07-04,2024-07-25,Social Media,11460.87,2403,505,72610.54,14982,194766
CAMP00477,Festive Ads,2024-12-12,2024-12-22,Event,1702.19,4131,1186,166079.06,6972,34860
CAMP00478,Festive Ads,2024-12-26,2025-01-14,Influencer,17613.39,4595,787,60101.35,6124,42868
CAMP00479,Festive Ads,2024-12-07,2024-12-18,Influencer,10147.11,4102,65,5773.92,4073,48876
CAMP00480,Festive Ads,2024-05-04,2024-05-20,Event,8625.78,1555,359,24623.56,8041,56287
CAMP00481,Email Blast,2024-12-15,2025-01-07,Event,2841.37,726,25,2516.16,12791,243029
CAMP00482,Festive Ads,2024-12-16,2024-12-26,Influencer,1261.72,3477,472,77670.75,3946,47352
CAMP00483,Product Launch,2024-07-10,2024-07-23,Influencer,5152.43,1375,13,1038.99,13692,150612
CAMP00484,Brand Awareness,2024-03-27,2024-04-09,Email,13964.78,3110,414,26165.76,13975,181675
